Wavelength,45_5C_Abs,48_5C_Abs,50_0C_Abs
611.2724552,0.14212537,0.191740199,0.159353574
611.327497,0.143688254,0.189748942,0.158350181
611.3825354,0.141258436,0.187650028,0.156086303
611.4375703,0.140119316,0.186858441,0.156084294
611.4926018,0.140497561,0.185296566,0.154766697
611.5476298,0.14059683,0.185779268,0.15346783
611.6026544,0.137577495,0.183988958,0.152540159
611.6576755,0.135403169,0.181258385,0.151001906
611.7126932,0.130382351,0.174482347,0.145966508
611.7677075,0.128341476,0.171763214,0.145862824
611.8227183,0.129251259,0.175258008,0.147603697
611.8777257,0.130690597,0.175598007,0.14651803
611.9327297,0.13212869,0.172751439,0.14552765
611.9877302,0.12956837,0.16941762,0.143199967
612.0427272,0.124424647,0.164646362,0.138894907
612.0977208,0.12420108,0.165528696,0.138426318
612.152711,0.123210964,0.163430994,0.136284197
612.2076978,0.123249659,0.165578425,0.134545195
612.2626811,0.124465473,0.161488662,0.132935362
612.3176609,0.124622571,0.161573164,0.133746531
612.3726374,0.12436977,0.160276936,0.133709993
612.4276103,0.120803551,0.156932798,0.131607051
612.4825799,0.118218225,0.155305333,0.129197476
612.537546,0.116639901,0.151620006,0.123926778
612.5925086,0.116096433,0.15059149,0.124315712
612.6474678,0.115163764,0.150040446,0.122675409
612.7024236,0.112255968,0.147094547,0.121446324
612.757376,0.113414247,0.145414129,0.119477712
612.8123249,0.11385057,0.145066668,0.120763498
612.8672703,0.111643862,0.14315979,0.120190923
612.9222123,0.111353621,0.142323322,0.118977954
612.9771509,0.111266323,0.144297925,0.119660274
613.032086,0.109292835,0.139984514,0.118199235
613.0870177,0.109373562,0.13850686,0.117395845
613.141946,0.108979485,0.136503446,0.115639556
613.1968708,0.109038087,0.136887034,0.114199006
613.2517922,0.106632356,0.13260123,0.110967173
613.3067101,0.105902889,0.130743038,0.109609038
613.3616246,0.106056238,0.131133102,0.109260861
613.4165356,0.107743367,0.130769353,0.109736998
613.4714432,0.108539878,0.12860596,0.109812164
613.5263474,0.112909733,0.129798155,0.113651788
613.5812481,0.113048082,0.127185353,0.11117288
613.6361454,0.112034155,0.128154218,0.110973047
613.6910393,0.110265162,0.125009204,0.109048866
613.7459297,0.109162494,0.124810575,0.110442024
613.8008166,0.10710845,0.127418355,0.109747641
613.8557002,0.107228331,0.125808409,0.107982351
613.9105802,0.10588807,0.125107234,0.107402118
613.9654569,0.101812564,0.125950632,0.105912708
614.0203301,0.098480996,0.123204078,0.102405545
614.0751999,0.098185261,0.126865247,0.104265785
614.1300662,0.097778902,0.126531864,0.103750243
614.1849291,0.097186604,0.125902888,0.103866092
614.2397885,0.098277233,0.125037258,0.103948655
614.2946445,0.097872053,0.123206513,0.102973727
614.3494971,0.096880229,0.119309747,0.102389419
614.4043462,0.091259224,0.118108731,0.09954538
614.4591918,0.089753213,0.118445283,0.099509515
614.5140341,0.090120584,0.118837905,0.099696565
614.5688729,0.089958565,0.116955277,0.098625011
614.6237082,0.091396339,0.120193579,0.100852088
614.6785402,0.092931862,0.120330508,0.100644521
614.7333686,0.096042852,0.126145418,0.104333779
614.7881937,0.098559452,0.130082643,0.108097912
614.8430153,0.101497632,0.135872403,0.111649676
614.8978334,0.10890975,0.148970492,0.120219643
614.9526481,0.117061586,0.158796389,0.131776756
615.0074594,0.122359899,0.161191498,0.135597915
615.0622672,0.126084383,0.161907893,0.136610512
615.1170716,0.124217039,0.159135988,0.135653934
615.1718726,0.124417701,0.161258983,0.135031556
615.2266701,0.125245253,0.164656861,0.137133223
615.2814642,0.127683668,0.170176016,0.142222378
615.3362548,0.128055706,0.171784467,0.145011486
615.391042,0.129959186,0.174326736,0.146530759
615.4458257,0.130311416,0.172647617,0.1446287
615.500606,0.129878084,0.169926495,0.143530917
615.5553829,0.128204686,0.165291324,0.140393696
615.6101563,0.130217718,0.167624887,0.140970147
615.6649263,0.124757701,0.163954365,0.138500854
615.7196928,0.12400221,0.161669206,0.136504343
615.7744559,0.124010741,0.162533812,0.136218199
615.8292156,0.120951378,0.162274175,0.133535195
615.8839718,0.120445098,0.160932775,0.133238344
615.9387246,0.122052281,0.159548869,0.131765349
615.993474,0.120425747,0.154807413,0.130282377
616.0482199,0.120112278,0.155882775,0.129395072
616.1029623,0.119199458,0.155302991,0.130742704
616.1577013,0.116738776,0.152925687,0.12968637
616.2124369,0.116652102,0.151690427,0.132678618
616.2671691,0.116934841,0.150843624,0.130268459
616.3218978,0.116384446,0.149971769,0.127421599
616.376623,0.115933746,0.15071181,0.13018121
616.4313448,0.114140994,0.14760347,0.127479405
616.4860632,0.114861061,0.146357464,0.128926072
616.5407781,0.114082164,0.143086798,0.126737176
616.5954896,0.112417711,0.142789295,0.125075175
616.6501977,0.111176142,0.143260225,0.123142993
616.7049023,0.109552166,0.144771496,0.12157627
616.7596035,0.109876473,0.142949072,0.120033906
616.8143012,0.108079454,0.139455707,0.11647855
616.8689955,0.107082934,0.137810108,0.114715907
616.9236864,0.108875829,0.139233489,0.115161479
616.9783738,0.106600975,0.13567961,0.112793187
617.0330577,0.107571875,0.132338228,0.11071278
617.0877383,0.106456227,0.12966833,0.109539261
617.1424154,0.103524395,0.130043672,0.10935633
617.197089,0.103263014,0.128585132,0.109667088
617.2517592,0.101012744,0.128364561,0.107530752
617.306426,0.101671944,0.125622454,0.108797265
617.3610893,0.102400066,0.12580089,0.108272102
617.4157492,0.098895163,0.118715387,0.103235278
617.4704056,0.099117669,0.119651667,0.104048126
617.5250587,0.097221277,0.119374934,0.103484536
617.5797082,0.097399554,0.11876634,0.102756458
617.6343543,0.097809069,0.118173572,0.104038897
617.688997,0.097662872,0.118396679,0.103799787
617.7436363,0.095629036,0.116312226,0.100249672
617.7982721,0.093412315,0.115394472,0.097742784
617.8529044,0.092557401,0.116985188,0.097446661
617.9075334,0.094471869,0.117899416,0.098886471
617.9621588,0.09518041,0.118256667,0.099173905
618.0167809,0.09477055,0.119802781,0.09802831
618.0713995,0.094879671,0.118357108,0.098819235
618.1260146,0.09275186,0.115965006,0.09599862
618.1806264,0.090556803,0.113616913,0.094207456
618.2352346,0.09428509,0.117413633,0.097755154
618.2898395,0.09303532,0.116026122,0.09493632
618.3444409,0.091265459,0.112902448,0.09269197
618.3990388,0.095672518,0.11493317,0.095732586
618.4536333,0.097469157,0.116304224,0.095414212
618.5082244,0.09657515,0.111804316,0.094425335
618.5628121,0.096933526,0.112212614,0.094295243
618.6173962,0.093494647,0.113044638,0.094402634
618.671977,0.095698291,0.117722823,0.095702623
618.7265543,0.096795346,0.123333831,0.098756212
618.7811282,0.099297432,0.124607398,0.100838572
618.8356986,0.104452685,0.127653657,0.10535689
618.8902656,0.103761596,0.127554145,0.105138972
618.9448292,0.104921065,0.129651192,0.10539888
618.9993893,0.105182257,0.133101253,0.105999577
619.0539459,0.108983167,0.142203562,0.111945663
619.1084992,0.120117505,0.154412873,0.123095707
619.163049,0.125855128,0.159730985,0.12800688
619.2175953,0.126972399,0.162360704,0.130525321
619.2721382,0.125508236,0.160727476,0.129391255
619.3266777,0.123988833,0.158505272,0.127187832
619.3812137,0.124580229,0.160009664,0.126936889
619.4357463,0.121793911,0.157617869,0.125439894
619.4902754,0.119784458,0.157398493,0.126283144
619.5448011,0.120026617,0.157511726,0.127220448
619.5993234,0.121274318,0.157639369,0.127604551
619.6538422,0.121144579,0.159131161,0.13005303
619.7083576,0.121428944,0.160056765,0.132612931
619.7628695,0.120224821,0.156868649,0.129030613
619.817378,0.117881659,0.156045735,0.126789351
619.8718831,0.116577986,0.151982783,0.123331631
619.9263847,0.115137411,0.148109951,0.122292663
619.9808829,0.114162057,0.147190837,0.122693941
620.0353776,0.115025041,0.144531682,0.123529299
620.0898689,0.113727962,0.141689471,0.121668274
620.1443568,0.11081462,0.138461869,0.117096926
620.1988412,0.108459607,0.135507952,0.115828828
620.2533222,0.10733454,0.135259264,0.114449453
620.3077997,0.103942605,0.131928738,0.112888197
620.3622738,0.104514087,0.130712597,0.112303798
620.4167445,0.10741801,0.136923833,0.117187545
620.4712117,0.106928153,0.136669708,0.11540123
620.5256755,0.106967442,0.137136713,0.114808234
620.5801358,0.105466014,0.135977247,0.112585883
620.6345927,0.104692894,0.133466776,0.110992859
620.6890461,0.104437399,0.13668023,0.112263817
620.7434962,0.104383514,0.135082123,0.112832819
620.7979427,0.10499454,0.1340402,0.112690006
620.8523859,0.102502919,0.134554491,0.110967733
620.9068255,0.099839069,0.128438616,0.107968948
620.9612618,0.097149643,0.128337637,0.106891545
621.0156946,0.095333762,0.125453962,0.104496408
621.070124,0.095567428,0.124972696,0.102554431
621.1245499,0.096432664,0.12773929,0.102443105
621.1789724,0.092015942,0.123248687,0.097147046
621.2333914,0.090960476,0.121641335,0.098271406
621.287807,0.091933708,0.122622993,0.099997274
621.3422192,0.090725617,0.119673896,0.096748595
621.3966279,0.092249443,0.12068939,0.097614402
621.4510332,0.09282026,0.121628054,0.097163564
621.5054351,0.094242465,0.121723868,0.099190093
621.5598335,0.093599855,0.120677307,0.099366864
621.6142284,0.094644267,0.120106198,0.100020219
621.6686199,0.094212319,0.117408212,0.100139936
621.723008,0.095013132,0.118024624,0.097657287
621.7773927,0.093686675,0.114562492,0.094815583
621.8317739,0.092543716,0.115386023,0.09378485
621.8861516,0.092635144,0.11782675,0.095670035
621.9405259,0.094039239,0.119175239,0.097693389
621.9948968,0.094352617,0.118485371,0.09671582
622.0492643,0.094493687,0.118846405,0.098284929
622.1036283,0.093058684,0.120424501,0.098384534
622.1579888,0.092763372,0.119551365,0.097696801
622.2123459,0.092919449,0.119326398,0.099525193
622.2666996,0.090476865,0.118670396,0.099275119
622.3210498,0.089932787,0.119558787,0.096455479
622.3753966,0.090096447,0.119533901,0.097748409
622.42974,0.092920314,0.119555575,0.099962606
622.4840799,0.09251246,0.118131052,0.099311676
622.5384164,0.092415636,0.115911201,0.099562179
622.5927494,0.093632334,0.117524445,0.100866592
622.647079,0.095032399,0.119636416,0.100047118
622.7014051,0.097885399,0.121256187,0.10287266
622.7557278,0.099299125,0.12194487,0.103277289
622.8100471,0.097975734,0.122967486,0.102656017
622.8643629,0.0991904,0.126848667,0.104702986
622.9186753,0.102182098,0.133367994,0.108329305
622.9729843,0.102104142,0.133411627,0.109942291
623.0272898,0.106246141,0.134556421,0.11254474
623.0815919,0.10563738,0.132538706,0.110602796
623.1358905,0.10413162,0.130672303,0.109656072
623.1901857,0.102758469,0.129493492,0.105852874
623.2444774,0.103054603,0.131424639,0.106030364
623.2987657,0.102988675,0.135027284,0.108526604
623.3530506,0.105344551,0.143996122,0.115204874
623.407332,0.109594689,0.144592266,0.118592481
623.46161,0.113826354,0.145232617,0.121004131
623.5158845,0.116604625,0.146663516,0.122835185
623.5701556,0.116667181,0.143374703,0.122627907
623.6244233,0.116278533,0.144109541,0.12263441
623.6786875,0.119964229,0.145407098,0.124193964
623.7329483,0.118636247,0.141656732,0.121750675
623.7872056,0.112773878,0.138512639,0.117540006
623.8414595,0.109739353,0.134743336,0.115228329
623.89571,0.111916374,0.137961235,0.117668859
623.949957,0.109885329,0.138576654,0.115850751
624.0042006,0.110968497,0.140444699,0.11801548
624.0584407,0.112831781,0.141207739,0.120995295
624.1126774,0.113801515,0.142095074,0.120649977
624.1669107,0.116041573,0.144332164,0.123325865
624.2211405,0.115587368,0.147436957,0.123661298
624.2753669,0.115306315,0.147750556,0.122061191
624.3295898,0.114084903,0.146305567,0.118888692
624.3838093,0.113212548,0.145564026,0.116659961
624.4380253,0.110294136,0.140450744,0.113600879
624.4922379,0.108284256,0.136418981,0.11033659
624.5464471,0.1080056,0.13797211,0.109997806
624.6006528,0.107423468,0.136997857,0.109805191
624.6548551,0.105322555,0.134627135,0.107926443
624.709054,0.102340779,0.131391499,0.104532505
624.7632494,0.103897605,0.132723046,0.105278471
624.8174414,0.104775038,0.135312368,0.107179418
624.8716299,0.105325084,0.138240733,0.110913037
624.925815,0.106685511,0.138129133,0.112602751
624.9799966,0.107901711,0.138007838,0.1148666
625.0341748,0.105019859,0.135482628,0.113652207
625.0883496,0.106423373,0.135010353,0.111493051
625.1425209,0.104852235,0.134418997,0.112391245
625.1966888,0.104657924,0.136252144,0.114068648
625.2508532,0.104147775,0.133843089,0.111267107
625.3050142,0.104275089,0.132931995,0.110515706
625.3591718,0.103994602,0.1323832,0.10930786
625.4133259,0.104668345,0.132934269,0.108338439
625.4674766,0.102488594,0.13074018,0.105190295
625.5216238,0.101130921,0.130373148,0.103043203
625.5757676,0.101984792,0.129651037,0.105438356
625.629908,0.102865686,0.127868675,0.105779301
625.6840449,0.102555862,0.124675971,0.104996569
625.7381784,0.102145208,0.125150404,0.105590054
625.7923084,0.101510337,0.121873018,0.102810654
625.846435,0.096532838,0.117442332,0.097863721
625.9005582,0.094597888,0.114443931,0.094045788
625.9546779,0.09280103,0.116121739,0.092964048
626.0087942,0.093017409,0.115393634,0.091877623
626.062907,0.09105505,0.112302066,0.089654498
626.1170164,0.085664245,0.109446634,0.086962844
626.1711224,0.089958166,0.11210254,0.091373791
626.2252249,0.090839321,0.112771257,0.093180502
626.2793239,0.092984076,0.117679811,0.100545379
626.3334196,0.092804738,0.116416847,0.100270277
626.3875118,0.092215876,0.116491033,0.098281426
626.4416005,0.092940303,0.117466031,0.09815623
626.4956858,0.092461097,0.118935585,0.099315037
626.5497677,0.089407662,0.117285857,0.096978902
626.6038461,0.088922796,0.117452228,0.094299865
626.6579211,0.086632649,0.113956696,0.091613132
626.7119927,0.089002539,0.114387573,0.093384367
626.7660608,0.088038613,0.11348977,0.091183587
626.8201254,0.08989659,0.115930772,0.093095573
626.8741867,0.091517174,0.114594643,0.092536672
626.9282444,0.089615056,0.111840713,0.089585391
626.9822988,0.093425902,0.111990539,0.092245061
627.0363497,0.096012838,0.113477533,0.095525864
627.0903972,0.097146435,0.114812914,0.095096389
627.1444412,0.097824476,0.117475168,0.096981004
627.1984818,0.103821253,0.125017079,0.103295489
627.2525189,0.110014335,0.133682537,0.109298674
627.3065526,0.11133084,0.134694152,0.111873119
627.3605829,0.110242411,0.135836434,0.113359593
627.4146097,0.106293986,0.131741695,0.110615545
627.4686331,0.106851012,0.13140333,0.109407887
627.522653,0.106504361,0.129037047,0.107477634
627.5766695,0.105429276,0.129118656,0.108645054
627.6306826,0.103995202,0.127600886,0.108388487
627.6846922,0.105681836,0.127814598,0.10979704
627.7386984,0.105962471,0.132125857,0.112108716
627.7927011,0.107202177,0.137295605,0.114679222
627.8467004,0.109484148,0.139014866,0.117066696
627.9006962,0.109787783,0.138733629,0.116322354
627.9546887,0.109751815,0.138296813,0.115308762
628.0086776,0.107820402,0.136864846,0.112413096
628.0626632,0.105842074,0.13648504,0.111751298
628.1166453,0.104553778,0.136867516,0.112315338
628.1706239,0.105205826,0.13449112,0.110812043
628.2245991,0.106550202,0.138021244,0.112490044
628.2785709,0.105002847,0.136567662,0.1114627
628.3325392,0.103062692,0.135298062,0.112158646
628.3865041,0.0992973,0.132369111,0.110983009
628.4404656,0.099074563,0.128829902,0.109626076
628.4944236,0.101969901,0.129715466,0.11139353
628.5483781,0.100647027,0.128155134,0.109421434
628.6023293,0.100330868,0.126710852,0.107542291
628.6562769,0.102491063,0.128365651,0.111010194
628.7102212,0.098936229,0.12503366,0.107384677
628.764162,0.097996738,0.124739302,0.104869378
628.8180994,0.100090067,0.126959025,0.106093483
628.8720333,0.102290499,0.128419605,0.107018234
628.9259638,0.103942879,0.129162683,0.106882984
628.9798908,0.10361853,0.127116395,0.105148189
629.0338144,0.102812657,0.124377738,0.102478307
629.0877346,0.102488683,0.122137804,0.103287329
629.1416513,0.102583277,0.122412042,0.104395177
629.1955646,0.102024989,0.121524546,0.105301334
629.2494744,0.103939513,0.120037128,0.105420392
629.3033808,0.104216427,0.124066079,0.106313067
629.3572838,0.101133025,0.121077941,0.104857243
629.4111833,0.100355079,0.121714537,0.103429483
629.4650794,0.099187146,0.122165754,0.101764609
629.518972,0.098989661,0.120582363,0.101312183
629.5728612,0.099349388,0.125555809,0.103608056
629.626747,0.098603866,0.124408993,0.102298928
629.6806293,0.094888765,0.119519327,0.099131183
629.7345082,0.093218441,0.121141808,0.099723335
629.7883836,0.092872434,0.117832077,0.097549834
629.8422556,0.095900509,0.118596083,0.09854924
629.8961241,0.095732002,0.115769598,0.09791036
629.9499893,0.096564172,0.117759228,0.096194201
630.0038509,0.092965135,0.113126704,0.093582729
630.0577092,0.094436514,0.11449098,0.096634883
630.111564,0.0926137,0.113712763,0.094650889
630.1654153,0.090900208,0.113694496,0.093931277
630.2192632,0.092461589,0.112737858,0.095819462
630.2731077,0.094316711,0.115272011,0.096695744
630.3269487,0.094408196,0.116247945,0.095994351
630.3807863,0.092202774,0.116924713,0.09471329
630.4346204,0.088657709,0.114667133,0.092679436
630.4884512,0.083951926,0.111440359,0.087503359
630.5422784,0.085029151,0.115093491,0.090726995
630.5961022,0.086924998,0.114941155,0.091311002
630.6499226,0.089207324,0.114573539,0.093829596
630.7037396,0.088725897,0.114343015,0.09180397
630.7575531,0.087537524,0.114434811,0.094037185
630.8113631,0.086997846,0.113224478,0.092359817
630.8651698,0.088999911,0.115625872,0.09296666
630.9189729,0.088890457,0.117847207,0.092534013
630.9727727,0.086912698,0.11756028,0.091404783
631.026569,0.086428161,0.117912641,0.090560478
631.0803618,0.089667389,0.12162432,0.091688319
631.1341513,0.0916905,0.120639229,0.093405304
631.1879372,0.092494911,0.119317079,0.094669948
631.2417198,0.091807085,0.120986133,0.098453777
631.2954989,0.091382168,0.115857569,0.097240968
631.3492745,0.093321423,0.116989679,0.097337127
631.4030468,0.092785539,0.115938887,0.099231951
631.4568155,0.091700834,0.113253701,0.096277511
631.5105809,0.093016717,0.113577053,0.098079034
631.5643428,0.094525334,0.118448073,0.102035036
631.6181012,0.0980573,0.124960124,0.106790345
631.6718562,0.10034721,0.125200714,0.107818696
631.7256078,0.101084738,0.125575981,0.10775343
631.7793559,0.101674064,0.12495772,0.107045828
631.8331006,0.099064185,0.120949501,0.103411921
631.8868419,0.097697801,0.120998074,0.103880994
631.9405797,0.098618998,0.12270001,0.10546868
631.9943141,0.100977211,0.124023591,0.105975948
632.048045,0.100929239,0.121727093,0.102558098
632.1017725,0.099337583,0.121355073,0.101851005
632.1554965,0.101515561,0.123601762,0.103388166
632.2092171,0.10114277,0.123237865,0.102705924
632.2629343,0.10167983,0.124069537,0.103894822
632.316648,0.102821818,0.128508496,0.106557575
632.3703583,0.104976548,0.130385656,0.110040683
632.4240652,0.107477073,0.134687583,0.114920178
632.4777686,0.10487588,0.132614531,0.111406169
632.5314685,0.103520394,0.131902727,0.110406773
632.5851651,0.100900785,0.12750157,0.109223816
632.6388582,0.098197784,0.124444526,0.109897538
632.6925478,0.098895365,0.12521982,0.10958017
632.746234,0.097915288,0.122537902,0.108007012
632.7999168,0.095572185,0.119688648,0.107093301
632.8535961,0.097187486,0.12243329,0.104543148
632.907272,0.098895054,0.121453706,0.106538472
632.9609444,0.09874039,0.120504058,0.107771248
633.0146134,0.095827034,0.114146659,0.103156177
633.068279,0.097066857,0.113084486,0.104250005
633.1219411,0.096779812,0.115967254,0.104814101
633.1755998,0.09735799,0.117043065,0.104465153
633.229255,0.099107899,0.120289457,0.105876304
633.2829068,0.101038933,0.122707266,0.1064503
633.3365551,0.102056276,0.123728528,0.106972401
633.3902001,0.101201464,0.125395449,0.104978218
633.4438415,0.102594796,0.125677391,0.103136566
633.4974796,0.100727999,0.126751836,0.100851572
633.5511142,0.100964001,0.126019494,0.101051663
633.6047453,0.104691431,0.129841662,0.1060983
633.658373,0.104625347,0.126950003,0.103673762
633.7119973,0.104150567,0.126257785,0.10397743
633.7656181,0.106098926,0.128089498,0.106646773
633.8192355,0.10544705,0.124847435,0.105640269
633.8728495,0.102084889,0.122069381,0.102962294
633.92646,0.102494195,0.124451731,0.105020545
633.9800671,0.101626474,0.12276653,0.103071292
634.0336707,0.097177682,0.11936013,0.099635251
634.0872709,0.095775438,0.118923703,0.099438509
634.1408676,0.09586252,0.118016108,0.099347349
634.1944609,0.094566982,0.116473542,0.096094183
634.2480508,0.091369887,0.11381768,0.092238355
634.3016372,0.089762293,0.110838817,0.09211466
634.3552202,0.093612426,0.11395091,0.094320213
634.4087998,0.092381196,0.112635761,0.093053284
634.4623759,0.088302137,0.109717811,0.090565831
634.5159485,0.086524292,0.107198954,0.090229607
634.5695177,0.089705741,0.113276805,0.094638561
634.6230835,0.094158935,0.116096851,0.09756497
634.6766459,0.095031552,0.113608028,0.096847383
634.7302048,0.094699564,0.111002603,0.09372558
634.7837602,0.094301006,0.110470505,0.095085193
634.8373122,0.091845346,0.106938132,0.09213184
634.8908608,0.08978366,0.103743503,0.090828629
634.944406,0.089839488,0.104521266,0.089318391
634.9979477,0.089671423,0.10680047,0.090912138
635.0514859,0.08645016,0.103980714,0.088876153
635.1050207,0.085973941,0.105829592,0.087961559
635.1585521,0.085150591,0.104926662,0.088026448
635.2120801,0.087969322,0.107829894,0.09148963
635.2656045,0.089542045,0.108181574,0.092809877
635.3191256,0.087328431,0.106869209,0.092025629
635.3726432,0.086678286,0.102789127,0.088282465
635.4261574,0.088079892,0.107612591,0.09078614
635.4796681,0.088060535,0.110669367,0.091487514
635.5331754,0.085678554,0.111162249,0.090967097
635.5866793,0.087750487,0.112099545,0.093148527
635.6401797,0.092515477,0.118215259,0.098430951
635.6936766,0.091205728,0.114859891,0.0992091
635.7471702,0.089160456,0.111049923,0.095293858
635.8006603,0.090233453,0.111676969,0.095211718
635.8541469,0.092601955,0.114508782,0.099368361
635.9076301,0.093744674,0.118779905,0.101219532
635.9611099,0.096662722,0.118324302,0.101961228
636.0145862,0.096936602,0.117223048,0.100965951
636.0680591,0.09577727,0.116580848,0.100340538
636.1215286,0.095856451,0.119306853,0.099191356
636.1749946,0.099411528,0.124035367,0.104172124
636.2284571,0.103874115,0.125597395,0.106596877
636.2819162,0.102246388,0.126937639,0.106294258
636.3353719,0.101908402,0.125997605,0.103281849
636.3888242,0.10051998,0.123172553,0.102607432
636.442273,0.096524013,0.118820198,0.102191564
636.4957183,0.099652017,0.123145155,0.107182326
636.5491603,0.099187608,0.122828235,0.104916726
636.6025987,0.096442039,0.12037793,0.102923994
636.6560338,0.098170872,0.120937008,0.103209944
636.7094654,0.097843077,0.121318924,0.104041096
636.7628935,0.097274228,0.121758453,0.104573433
636.8163183,0.098767514,0.122262412,0.105395447
636.8697395,0.099226878,0.119339874,0.103076049
636.9231574,0.100041965,0.123204731,0.104816707
636.9765718,0.100968349,0.1232889,0.104982846
637.0299827,0.098425376,0.120215909,0.100393703
637.0833902,0.100773429,0.12357583,0.102463001
637.1367943,0.103235945,0.126860246,0.106797605
637.190195,0.099916958,0.12172535,0.104903785
637.2435921,0.097827212,0.11879421,0.10299071
637.2969859,0.098130212,0.119730971,0.103580865
637.3503762,0.102980281,0.125865942,0.106630693
637.4037631,0.103063437,0.123755089,0.106260471
637.4571465,0.104687777,0.124630612,0.105725363
637.5105265,0.106388285,0.127006672,0.106793083
637.5639031,0.106539229,0.129140635,0.10876984
637.6172762,0.103303684,0.125221595,0.104770078
637.6706458,0.103028311,0.122780313,0.103627424
637.7240121,0.103498575,0.12179565,0.102614641
637.7773749,0.10396843,0.121016639,0.103201558
637.8307342,0.103098991,0.119249169,0.101336116
637.8840901,0.099727127,0.117889047,0.099037151
637.9374426,0.098346125,0.116106421,0.097352345
637.9907916,0.099189895,0.118402307,0.099365839
638.0441372,0.097345551,0.120413263,0.10156481
638.0974793,0.095776641,0.11756489,0.099933075
638.150818,0.091470169,0.112637564,0.095551391
638.2041533,0.09443697,0.116220409,0.099845971
638.2574851,0.094460483,0.116399511,0.099205057
638.3108135,0.091503076,0.115096375,0.098075098
638.3641384,0.090728708,0.111711176,0.095645873
638.4174599,0.090573362,0.110096849,0.095550398
638.470778,0.091329331,0.108915397,0.094828351
638.5240926,0.08988015,0.109019066,0.093345558
638.5774038,0.091820281,0.109435505,0.094642117
638.6307115,0.092793373,0.114579667,0.09632333
638.6840158,0.092809382,0.112070396,0.095845454
638.7373167,0.093284737,0.111403307,0.096545866
638.7906141,0.092520368,0.110753687,0.094118414
638.8439081,0.091064724,0.108984442,0.092816546
638.8971986,0.08953901,0.104114106,0.088292116
638.9504857,0.086982679,0.101179157,0.086579373
639.0037694,0.084925896,0.102820457,0.085488193
639.0570496,0.08724238,0.104836981,0.085196045
639.1103264,0.088872689,0.107077596,0.086815203
639.1635997,0.088990231,0.108602046,0.088817164
639.2168696,0.087824626,0.108558266,0.090931103
639.270136,0.089045354,0.113941387,0.091723158
639.3233991,0.08900353,0.112892878,0.089921543
639.3766586,0.088716007,0.110737849,0.090007937
639.4299148,0.090484706,0.112275113,0.093606739
639.4831674,0.090773186,0.110195004,0.092027662
639.5364167,0.091374584,0.110149882,0.090074391
639.5896625,0.092100535,0.112031631,0.093888561
639.6429049,0.092019957,0.113868292,0.095421686
639.6961438,0.09443822,0.115348851,0.09781266
639.7493793,0.092245842,0.114040988,0.095732808
639.8026113,0.092977655,0.110635121,0.093030091
639.8558399,0.090976641,0.10878508,0.091466059
639.9090651,0.0930367,0.111786537,0.092407385
639.9622868,0.093452183,0.111551208,0.092485905
640.0155051,0.091265534,0.112855878,0.090994542
640.06872,0.09118494,0.111926566,0.091453435
640.1219314,0.090718706,0.111941893,0.093964733
640.1751393,0.090197907,0.111193186,0.092828156
640.2283438,0.088702137,0.11038199,0.091565324
640.2815449,0.091357974,0.110439241,0.093375475
640.3347426,0.091626179,0.107264435,0.095130086
640.3879368,0.090599376,0.109016572,0.095775712
640.4411275,0.09055717,0.110914023,0.094362409
640.4943148,0.093632247,0.11228022,0.097039754
640.5474987,0.093694937,0.112939615,0.098394618
640.6006792,0.094083088,0.112374259,0.098418889
640.6538561,0.098150198,0.115472734,0.099036835
640.7070297,0.097441927,0.114464951,0.097054328
640.7601998,0.101818428,0.120325782,0.099543132
640.8133665,0.101553583,0.122988717,0.102710994
640.8665297,0.097958864,0.118326181,0.099483621
640.9196895,0.100174804,0.122307321,0.102253304
640.9728459,0.10759317,0.132562076,0.110866675
641.0259988,0.108168631,0.133825197,0.110767777
641.0791483,0.10513448,0.128853715,0.109677757
641.1322943,0.101799563,0.123132109,0.105493868
641.1854369,0.10267561,0.124048908,0.108088021
641.238576,0.104157892,0.12685811,0.109221404
641.2917117,0.102221597,0.1266374,0.108615441
641.344844,0.09845005,0.122313721,0.105919105
641.3979728,0.099281894,0.122396865,0.108233614
641.4510982,0.098894436,0.123611255,0.107227074
641.5042202,0.097764538,0.122973828,0.105796029
641.5573387,0.097631953,0.123069615,0.105758367
641.6104538,0.10002626,0.122014333,0.109042932
641.6635654,0.100472178,0.121172707,0.105374272
641.7166736,0.09886914,0.120334626,0.104599448
641.7697783,0.102241061,0.121564125,0.104009336
641.8228796,0.102462427,0.121891449,0.10416805
641.8759775,0.103594738,0.120906112,0.103315524
641.9290719,0.103399375,0.119378358,0.099857062
641.9821629,0.104210387,0.119239273,0.101868789
642.0352504,0.106933921,0.124703652,0.104063708
642.0883345,0.103717768,0.122654321,0.100837917
642.1414152,0.098025278,0.116694302,0.096980184
642.1944924,0.093648367,0.111667763,0.092743832
642.2475662,0.09730802,0.115712439,0.095527302
642.3006365,0.096963656,0.116706704,0.095286691
642.3537034,0.096115379,0.113198023,0.092997379
642.4067669,0.096655746,0.113275742,0.092483142
642.4598269,0.095369753,0.111998478,0.092943309
642.5128835,0.095192224,0.114371613,0.095074931
642.5659366,0.092988804,0.115057288,0.095562016
642.6189863,0.093045329,0.114870302,0.096431437
642.6720326,0.09397118,0.116767532,0.097984255
642.7250754,0.092012307,0.117494868,0.098541951
642.7781147,0.089917272,0.116346903,0.095652691
